FunctionalArea,RoleID,RoleName,Lvl,CourseNo,LMSCode,CourseTitle,DeliveryMethod,CourseID,DurationHours,DurationLonghand
Services Delivery,SD.03,SD Planner,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.03,SD Planner,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.03,SD Planner,1,119,LMS-1775,Umoja Property Management Overview,CBT,SC119,2,2 hours
Services Delivery,SD.03,SD Planner,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.03,SD Planner,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.03,SD Planner,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.03,SD Planner,3,390,LMS-2200,Umoja Service Order Management,ILT,SD390,17.5,2.5 days
Services Delivery,SD.03,SD Planner,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.04,SD Order Releaser,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.04,SD Order Releaser,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.04,SD Order Releaser,1,119,LMS-1775,Umoja Property Management Overview,CBT,SC119,2,2 hours
Services Delivery,SD.04,SD Order Releaser,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.04,SD Order Releaser,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.04,SD Order Releaser,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.04,SD Order Releaser,3,390,LMS-2200,Umoja Service Order Management,ILT,SD390,17.5,2.5 days
Services Delivery,SD.04,SD Order Releaser,3,401,LMS-2181,Umoja Distance Learning for Services Delivery including Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.05,SD User,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.05,SD User,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.05,SD User,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.05,SD User,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Services Delivery,SD.05,SD User,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.05,SD User,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.05,SD User,3,391,LMS-1527,Umoja Sales and Distribution,ILT,SD391,17.5,2.5 days
Services Delivery,SD.05,SD User,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.06,SD Approver,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.06,SD Approver,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.06,SD Approver,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.06,SD Approver,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Services Delivery,SD.06,SD Approver,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.06,SD Approver,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.06,SD Approver,3,391,LMS-1527,Umoja Sales and Distribution,ILT,SD391,17.5,2.5 days
Services Delivery,SD.06,SD Approver,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.07,SD Master Data Maintainer,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.07,SD Master Data Maintainer,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.07,SD Master Data Maintainer,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.07,SD Master Data Maintainer,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Services Delivery,SD.07,SD Master Data Maintainer,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.07,SD Master Data Maintainer,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.07,SD Master Data Maintainer,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.08,SD Equipment Verification Planner,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.08,SD Equipment Verification Planner,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.08,SD Equipment Verification Planner,1,119,LMS-1775,Umoja Property Management Overview,CBT,SC119,2,2 hours
Services Delivery,SD.08,SD Equipment Verification Planner,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.08,SD Equipment Verification Planner,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.08,SD Equipment Verification Planner,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.08,SD Equipment Verification Planner,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.09,SD Disposal Planner,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.09,SD Disposal Planner,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.09,SD Disposal Planner,1,119,LMS-1775,Umoja Property Management Overview,CBT,SC119,2,2 hours
Services Delivery,SD.09,SD Disposal Planner,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.09,SD Disposal Planner,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.09,SD Disposal Planner,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.09,SD Disposal Planner,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.10,SD Equipment Master Data Maintainer,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.10,SD Equipment Master Data Maintainer,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.10,SD Equipment Master Data Maintainer,1,119,LMS-1775,Umoja Property Management Overview,CBT,SC119,2,2 hours
Services Delivery,SD.10,SD Equipment Master Data Maintainer,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.10,SD Equipment Master Data Maintainer,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.10,SD Equipment Master Data Maintainer,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.10,SD Equipment Master Data Maintainer,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,1,119,LMS-1775,Umoja Property Management Overview,CBT,SC119,2,2 hours
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,1,158,LMS-2175,Umoja Services Delivery Overview,CBT,SD158,2,2 hours
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.11,SD Equipment Master Data Maintainer Local,3,401,LMS-2181,Umoja Distance Learning for Services Delivery and Property Management,VILT,SD401,9,"1 day, 2 hours"
Services Delivery,SD.12,SD Production Planner,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.12,SD Production Planner,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.12,SD Production Planner,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Services Delivery,SD.12,SD Production Planner,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.12,SD Production Planner,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Services Delivery,SD.13,SD Production Approver,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Services Delivery,SD.13,SD Production Approver,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Services Delivery,SD.13,SD Production Approver,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Services Delivery,SD.13,SD Production Approver,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Services Delivery,SD.13,SD Production Approver,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Time Management,TM.01,Time Administrator,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.01,Time Administrator,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.01,Time Administrator,1,153,LMS-1715,Umoja Organizational Management Overview,CBT,OM153,3,3 hours
Time Management,TM.01,Time Administrator,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.01,Time Administrator,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.01,Time Administrator,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Time Management,TM.02,Time Senior Administrator,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.02,Time Senior Administrator,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.02,Time Senior Administrator,1,153,LMS-1715,Umoja Organizational Management Overview,CBT,OM153,3,3 hours
Time Management,TM.02,Time Senior Administrator,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.02,Time Senior Administrator,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.02,Time Senior Administrator,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Time Management,TM.02,Time Senior Administrator,3,301,LMS-1289,Umoja Advanced BI Navigation,CBT,NV301,4,4 hours
Time Management,TM.02,Time Senior Administrator,3,3125,LMS-1888,Umoja Benefits Employee Self-Service (ESS) Overview,CBT,BN3125,2,2 hours
Time Management,TM.03,Time Manager Self Service,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.03,Time Manager Self Service,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.03,Time Manager Self Service,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.03,Time Manager Self Service,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.04,Time Display All,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.04,Time Display All,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.04,Time Display All,1,153,LMS-1715,Umoja Organizational Management Overview,CBT,OM153,3,3 hours
Time Management,TM.04,Time Display All,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.04,Time Display All,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.04,Time Display All,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Time Management,TM.04,Time Display All,3,3125,LMS-1888,Umoja Benefits Employee Self-Service (ESS) Overview,CBT,BN3125,2,2 hours
Time Management,TM.05,Time Display LS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.05,Time Display LS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.05,Time Display LS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.05,Time Display LS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.06,Time Display NS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.06,Time Display NS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.06,Time Display NS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.06,Time Display NS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.07,Time Report All,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.07,Time Report All,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.07,Time Report All,1,153,LMS-1715,Umoja Organizational Management Overview,CBT,OM153,3,3 hours
Time Management,TM.07,Time Report All,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.07,Time Report All,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.07,Time Report All,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Time Management,TM.07,Time Report All,3,301,LMS-1289,Umoja Advanced BI Navigation,CBT,NV301,4,4 hours
Time Management,TM.07,Time Report All,3,3125,LMS-1888,Umoja Benefits Employee Self-Service (ESS) Overview,CBT,BN3125,2,2 hours
Time Management,TM.08,Time Report LS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.08,Time Report LS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.08,Time Report LS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.08,Time Report LS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.08,Time Report LS,3,301,LMS-1289,Umoja Advanced BI Navigation,CBT,NV301,4,4 hours
Time Management,TM.09,Time Report NS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Time Management,TM.09,Time Report NS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Time Management,TM.09,Time Report NS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Time Management,TM.09,Time Report NS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Time Management,TM.09,Time Report NS,3,3125,LMS-1888,Umoja Benefits Employee Self-Service (ESS) Overview,CBT,BN3125,2,2 hours
Treasury,TR.02,TR Bank Signatory,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Treasury,TR.02,TR Bank Signatory,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Treasury,TR.02,TR Bank Signatory,1,105,LMS-1339,Umoja Cash Management and Treasury Overview,CBT,FI105,2,2 hours
Treasury,TR.02,TR Bank Signatory,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Treasury,TR.02,TR Bank Signatory,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Treasury,TR.02,TR Bank Signatory,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Treasury,TR.03,TR Cashier,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Treasury,TR.03,TR Cashier,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Treasury,TR.03,TR Cashier,1,105,LMS-1339,Umoja Cash Management and Treasury Overview,CBT,FI105,2,2 hours
Treasury,TR.03,TR Cashier,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Treasury,TR.03,TR Cashier,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Treasury,TR.03,TR Cashier,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Treasury,TR.03,TR Cashier,3,322,LMS-1324,Umoja Payment Processing (Cashiers),ILT,FI322,10.5,1.5 days
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.01,Travel And Shipment Administrator All with SG/DSG,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.02,Travel And Shipment Administrator All no SG/DSG,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.03,Travel And Shipment Administrator All  PGA no SG/DSG,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.04,Travel And Shipment Administrator UNV,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.04,Travel And Shipment Administrator UNV,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.04,Travel And Shipment Administrator UNV,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.04,Travel And Shipment Administrator UNV,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.04,Travel And Shipment Administrator UNV,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.04,Travel And Shipment Administrator UNV,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.04,Travel And Shipment Administrator UNV,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.04,Travel And Shipment Administrator UNV,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.04,Travel And Shipment Administrator UNV,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.04,Travel And Shipment Administrator UNV,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.05,Travel And Shipment Administrator UP,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.05,Travel And Shipment Administrator UP,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.05,Travel And Shipment Administrator UP,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.05,Travel And Shipment Administrator UP,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.05,Travel And Shipment Administrator UP,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.05,Travel And Shipment Administrator UP,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.05,Travel And Shipment Administrator UP,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.05,Travel And Shipment Administrator UP,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.05,Travel And Shipment Administrator UP,3,3145,LMS-1954,Umoja Create Travel Request for Uniformed Personnel **,ILT,TV3145,3.5,.5 day
Travel Management,TV.05,Travel And Shipment Administrator UP,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.05,Travel And Shipment Administrator UP,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.06,Travel And Shipment Administrator NS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.06,Travel And Shipment Administrator NS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.06,Travel And Shipment Administrator NS,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.06,Travel And Shipment Administrator NS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.06,Travel And Shipment Administrator NS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.06,Travel And Shipment Administrator NS,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.06,Travel And Shipment Administrator NS,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.06,Travel And Shipment Administrator NS,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.06,Travel And Shipment Administrator NS,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.06,Travel And Shipment Administrator NS,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.07,Travel And Shipment Approver,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.07,Travel And Shipment Approver,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.07,Travel And Shipment Approver,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.07,Travel And Shipment Approver,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.07,Travel And Shipment Approver,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.07,Travel And Shipment Approver,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.07,Travel And Shipment Approver,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
