CDOMAIN,CDOMAINDESCR,CLMS,CDESCRIPTION,CLOCATION,CDATE,NOOFPARTICIPANTS
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,04/11/2015,11
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,23/11/2015,12
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,25/11/2015,11
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,22/02/2016,6
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,23/02/2016,7
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,29/02/2016,10
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,14/03/2016,15
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNON,04/04/2016,11
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNOV,10/08/2015,20
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNOV,04/09/2015,11
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNOV,12/10/2015,22
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNOV,14/10/2015,19
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,UNSMIL,05/02/2014,14
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,21/08/2013,30
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,23/08/2013,12
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,09/09/2013,7
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,10/09/2013,24
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,01/10/2013,13
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,07/10/2013,10
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,10/10/2013,11
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,14/10/2013,1
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,17/10/2013,10
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,23/10/2013,6
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,25/10/2013,7
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,28/10/2013,7
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,31/10/2013,11
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,05/11/2013,9
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,14/11/2013,21
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,18/11/2013,10
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,19/11/2013,29
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,02/12/2013,6
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,04/12/2013,7
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,21/01/2014,21
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,02/02/2014,1
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,03/02/2014,7
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,17/02/2014,19
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,19/02/2014,9
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,24/02/2014,15
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,26/02/2014,2
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,19/03/2014,4
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,02/05/2014,10
HR,Human Resources Administration,LMS-1529,Umoja Requesting Services of Consultants and ICs Process,Umoja,16/07/2014,3
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,BNUB,20/03/2014,3
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ECA,21/01/2016,5
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ECA,10/01/2017,13
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ECLAC,04/09/2015,8
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ECLAC,01/10/2015,1
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ECLAC,21/03/2016,1
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ECLAC,24/03/2016,12
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ESCAP,24/04/2015,6
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ESCAP,28/12/2016,1
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,ESCWA,28/10/2015,6
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Geneva Learning Environment,20/05/2015,25
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Geneva Learning Environment,21/09/2015,14
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Geneva Learning Environment,19/10/2015,27
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Geneva Learning Environment,04/11/2015,9
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Geneva Learning Environment,16/02/2016,6
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Geneva Learning Environment,08/03/2016,4
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,19/02/2014,10
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,26/02/2014,2
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,03/07/2014,8
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,16/09/2014,2
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,09/10/2014,7
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,12/12/2014,3
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,MINUSMA,06/05/2015,8
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,New York,06/07/2015,16
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,New York,19/10/2015,24
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,New York,02/11/2015,24
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,New York,18/01/2016,14
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,UNON,29/04/2015,11
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,UNON,04/05/2015,26
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,UNON,08/06/2015,23
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,UNON,29/10/2015,5
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,UNSMIL,12/02/2014,11
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,22/08/2013,14
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,09/09/2013,13
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,10/09/2013,4
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,30/09/2013,1
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,03/10/2013,12
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,09/10/2013,7
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,12/10/2013,6
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,24/10/2013,3
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,30/10/2013,5
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,04/11/2013,5
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,07/11/2013,9
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,08/11/2013,9
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,26/11/2013,10
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,21/01/2014,21
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,03/02/2014,38
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,18/02/2014,9
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,20/02/2014,7
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,21/02/2014,7
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,26/02/2014,3
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,12/03/2014,11
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,20/03/2014,4
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,02/05/2014,15
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,17/07/2014,2
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,10/08/2014,13
HR,Human Resources Administration,LMS-1531,Umoja Management of Consultants and ICs,Umoja,12/08/2014,1
HR,Human Resources Administration,LMS-1960,HR Partner Course,ECA,23/04/2015,2
HR,Human Resources Administration,LMS-1960,HR Partner Course,ECA,31/08/2015,21
HR,Human Resources Administration,LMS-1960,HR Partner Course,ECLAC,17/08/2015,15
HR,Human Resources Administration,LMS-1960,HR Partner Course,ESCAP,27/04/2015,17
HR,Human Resources Administration,LMS-1960,HR Partner Course,ESCWA,02/09/2015,6
HR,Human Resources Administration,LMS-1960,HR Partner Course,Geneva Learning Environment,31/08/2015,28
HR,Human Resources Administration,LMS-1960,HR Partner Course,Geneva Learning Environment,14/09/2015,26
HR,Human Resources Administration,LMS-1960,HR Partner Course,Geneva Learning Environment,03/11/2016,30
HR,Human Resources Administration,LMS-1960,HR Partner Course,MINURSO,26/10/2015,4
HR,Human Resources Administration,LMS-1960,HR Partner Course,MINUSMA,28/10/2015,14
HR,Human Resources Administration,LMS-1960,HR Partner Course,New York,27/04/2015,21
HR,Human Resources Administration,LMS-1960,HR Partner Course,New York,17/08/2015,18
HR,Human Resources Administration,LMS-1960,HR Partner Course,New York,26/08/2015,23
HR,Human Resources Administration,LMS-1960,HR Partner Course,New York,14/09/2015,60
HR,Human Resources Administration,LMS-1960,HR Partner Course,New York,03/10/2016,23
HR,Human Resources Administration,LMS-1960,HR Partner Course,RSCE,28/09/2015,39
HR,Human Resources Administration,LMS-1960,HR Partner Course,RSCE,12/10/2015,31
HR,Human Resources Administration,LMS-1960,HR Partner Course,RSCE,26/10/2015,12
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNAMA,12/10/2015,8
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNAMI,12/10/2015,22
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNDOF,23/10/2015,2
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNFICYP,23/10/2015,1
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNGSC,04/09/2015,50
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNGSC,23/10/2015,16
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNMIK,23/10/2015,2
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNMOGIP,15/10/2015,3
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNOCI,14/10/2015,14
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNON,27/04/2015,32
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNOWA,28/10/2015,1
HR,Human Resources Administration,LMS-1960,HR Partner Course,UNSCO,21/10/2015,4
HR,Human Resources Administration,LMS-2073,HR Mini Master,ECA,02/11/2015,17
HR,Human Resources Administration,LMS-2073,HR Mini Master,ECA,06/11/2015,19
HR,Human Resources Administration,LMS-2073,HR Mini Master,ECLAC,03/12/2015,12
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,15/05/2015,72
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,03/07/2015,10
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,07/08/2015,7
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,24/11/2015,9
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,31/03/2016,8
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,25/08/2016,24
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCAP,28/11/2016,7
HR,Human Resources Administration,LMS-2073,HR Mini Master,ESCWA,04/11/2015,39
